transaction_id,user_id,timestamp,amount,transaction_type,country,device_type,is_fraud
TXN00009689,USER01245,2026-08-12 09:57:27.808985,619.05,UPI,IN,tablet,0
TXN00011307,USER01646,2026-08-12 09:59:24.808985,1475.29,CARD,US,desktop,0
TXN00014175,USER00533,2026-08-12 10:01:52.808985,1420.31,WALLET,IN,tablet,0
TXN00000034,USER01584,2026-08-12 10:02:05.808985,546.42,CARD,GB,mobile,0
TXN00001376,USER00382,2026-08-12 10:07:36.808985,1260.0,NETBANKING,IN,tablet,0
TXN00019854,USER01731,2026-08-12 10:10:37.808985,344.65,WALLET,IN,mobile,0
TXN00014503,USER00380,2026-08-12 10:17:47.808985,879.22,UPI,US,desktop,0
TXN00017524,USER00772,2026-08-12 10:18:40.808985,327.12,UPI,US,tablet,0
TXN00017051,USER00316,2026-08-12 10:19:25.808985,1000.82,WALLET,SG,tablet,0
TXN00009820,USER01568,2026-08-12 10:19:39.808985,285.4,NETBANKING,US,tablet,0
TXN00011169,USER00077,2026-08-12 10:23:37.808985,3537.052995151428,UPI,IN,unknown,1
TXN00012168,USER01976,2026-08-12 10:28:33.808985,8755.98484751539,WALLET,GB,unknown,1
TXN00007318,USER01072,2026-08-12 10:29:36.808985,949.64,NETBANKING,IN,mobile,0
TXN00003514,USER00885,2026-08-12 10:29:42.808985,130.92,NETBANKING,IN,desktop,0
TXN00004452,USER00971,2026-08-12 10:32:47.808985,60.54,UPI,SG,mobile,0
TXN00015394,USER01363,2026-08-12 10:33:24.808985,692.57,NETBANKING,IN,desktop,0
TXN00002831,USER00218,2026-08-12 10:33:26.808985,536.67,CARD,IN,desktop,0
TXN00004543,USER00100,2026-08-12 10:34:49.808985,944.9,NETBANKING,GB,tablet,0
TXN00011057,USER01323,2026-08-12 10:35:12.808985,1298.91,NETBANKING,SG,mobile,0
TXN00014035,USER00820,2026-08-12 10:36:20.808985,1221.08,NETBANKING,IN,mobile,0
TXN00007524,USER00459,2026-08-12 10:37:37.808985,466.2,CARD,IN,mobile,0
TXN00013755,USER00415,2026-08-12 10:37:39.808985,689.89,UPI,US,mobile,0
TXN00006952,USER01368,2026-08-12 10:38:11.808985,1150.37,WALLET,IN,tablet,0
TXN00019868,USER00742,2026-08-12 10:39:58.808985,1746.74,NETBANKING,IN,mobile,0
TXN00004170,USER01558,2026-08-12 10:41:58.808985,829.33,CARD,IN,tablet,0
TXN00013506,USER01258,2026-08-12 10:43:31.808985,742.77,UPI,SG,tablet,0
TXN00014024,USER00544,2026-08-12 10:45:58.808985,1243.34,UPI,US,tablet,0
TXN00007427,USER00984,2026-08-12 10:47:23.808985,160.66,CARD,IN,tablet,0
TXN00016409,USER01992,2026-08-12 10:53:28.808985,492.58,NETBANKING,IN,mobile,0
TXN00004942,USER00059,2026-08-12 10:58:21.808985,606.5,CARD,IN,desktop,0
TXN00010619,USER01121,2026-08-12 10:58:22.808985,558.37,WALLET,IN,mobile,0
TXN00008058,USER00290,2026-08-12 10:58:37.808985,214.6,UPI,SG,desktop,0
TXN00001233,USER00104,2026-08-12 10:59:41.808985,766.92,WALLET,GB,mobile,0
TXN00017864,USER00605,2026-08-12 11:03:33.808985,210.26,CARD,IN,mobile,0
TXN00010047,USER00082,2026-08-12 11:04:54.808985,857.52,UPI,IN,desktop,0
TXN00015930,USER00314,2026-08-12 11:11:24.808985,679.65,CARD,IN,desktop,0
TXN00009338,USER01893,2026-08-12 11:15:44.808985,358.76,UPI,SG,desktop,0
TXN00003779,USER00477,2026-08-12 11:18:59.808985,134.51,WALLET,IN,desktop,0
TXN00018985,USER01526,2026-08-12 11:20:09.808985,332.45,NETBANKING,IN,mobile,0
TXN00002578,USER01746,2026-08-12 11:24:31.808985,362.81,NETBANKING,SG,tablet,0
TXN00007388,USER00200,2026-08-12 11:25:11.808985,1078.39,WALLET,IN,mobile,0
TXN00002706,USER01279,2026-08-12 11:25:22.808985,1074.9,NETBANKING,SG,mobile,0
TXN00004644,USER00835,2026-08-12 11:26:03.808985,276.63,UPI,IN,desktop,0
TXN00011155,USER01768,2026-08-12 11:26:51.808985,1699.14,NETBANKING,US,tablet,0
TXN00011142,USER01552,2026-08-12 11:27:38.808985,690.87,CARD,IN,desktop,0
TXN00002862,USER00150,2026-08-12 11:30:29.808985,919.84,UPI,IN,tablet,0
TXN00007268,USER01162,2026-08-12 11:30:54.808985,648.57,NETBANKING,IN,tablet,0
TXN00010280,USER00510,2026-08-12 11:32:19.808985,690.27,NETBANKING,IN,desktop,0
TXN00005069,USER00172,2026-08-12 11:34:00.808985,662.85,CARD,IN,mobile,1
TXN00012669,USER00936,2026-08-12 11:39:54.808985,529.11,CARD,IN,tablet,0
TXN00015022,USER00795,2026-08-12 11:40:54.808985,192.45,WALLET,SG,tablet,1
TXN00002517,USER00611,2026-08-12 11:42:44.808985,184.48,NETBANKING,IN,mobile,0
TXN00006811,USER00695,2026-08-12 11:43:42.808985,713.18,CARD,IN,desktop,0
TXN00019553,USER01996,2026-08-12 11:44:01.808985,466.27,WALLET,IN,mobile,0
TXN00007721,USER00092,2026-08-12 11:45:52.808985,1696.21,WALLET,IN,tablet,0
TXN00018082,USER01881,2026-08-12 11:48:23.808985,790.65,WALLET,SG,tablet,0
TXN00007922,USER00060,2026-08-12 11:49:53.808985,1014.69,UPI,SG,mobile,0
TXN00006152,USER00237,2026-08-12 11:53:07.808985,267.04,WALLET,GB,desktop,0
TXN00002910,USER01502,2026-08-12 11:54:42.808985,578.63,WALLET,IN,desktop,0
TXN00005595,USER00703,2026-08-12 11:59:14.808985,737.69,UPI,IN,mobile,0
TXN00019699,USER01885,2026-08-12 12:00:21.808985,202.08,WALLET,US,mobile,0
TXN00005782,USER00478,2026-08-12 12:02:09.808985,884.67,WALLET,IN,desktop,0
TXN00009044,USER01554,2026-08-12 12:02:14.808985,193.54,UPI,GB,mobile,0
TXN00019349,USER01446,2026-08-12 12:04:02.808985,1022.18,WALLET,GB,mobile,0
TXN00003678,USER00389,2026-08-12 12:07:18.808985,572.82,UPI,IN,desktop,0
TXN00008581,USER01462,2026-08-12 12:10:02.808985,254.32,UPI,GB,desktop,0
TXN00000519,USER00963,2026-08-12 12:12:54.808985,1016.91,UPI,SG,tablet,0
TXN00001733,USER00898,2026-08-12 12:17:55.808985,714.94,WALLET,IN,tablet,0
TXN00003231,USER01338,2026-08-12 12:19:41.808985,818.53,UPI,SG,desktop,0
TXN00011171,USER01747,2026-08-12 12:21:04.808985,387.65,WALLET,IN,tablet,0
TXN00008756,USER01674,2026-08-12 12:24:05.808985,608.67,UPI,IN,tablet,0
TXN00010535,USER01216,2026-08-12 12:24:43.808985,625.79,NETBANKING,IN,mobile,0
TXN00010185,USER01484,2026-08-12 12:27:00.808985,418.22,NETBANKING,IN,tablet,0
TXN00006185,USER01014,2026-08-12 12:29:23.808985,1329.54,CARD,GB,desktop,0
TXN00014620,USER01005,2026-08-12 12:35:02.808985,542.28,UPI,IN,mobile,0
TXN00002064,USER00411,2026-08-12 12:36:23.808985,3760.774735183566,NETBANKING,IN,unknown,1
TXN00016773,USER00615,2026-08-12 12:39:18.808985,699.04,WALLET,IN,desktop,0
TXN00002097,USER00485,2026-08-12 12:42:01.808985,304.35,WALLET,GB,mobile,0
TXN00014656,USER01625,2026-08-12 12:43:03.808985,9517.309111265587,NETBANKING,IN,tablet,1
TXN00018311,USER01347,2026-08-12 12:47:21.808985,210.12,WALLET,US,mobile,0
TXN00004041,USER01345,2026-08-12 12:47:25.808985,1200.16,UPI,IN,mobile,0
TXN00009399,USER00314,2026-08-12 12:51:05.808985,505.3,CARD,IN,desktop,0
TXN00002290,USER01308,2026-08-12 12:51:29.808985,1047.65,UPI,IN,tablet,0
TXN00006569,USER00488,2026-08-12 12:53:43.808985,811.27,NETBANKING,US,mobile,0
TXN00001688,USER00026,2026-08-12 12:54:00.808985,641.53,NETBANKING,IN,tablet,0
TXN00000593,USER01021,2026-08-12 12:55:00.808985,889.92,UPI,IN,tablet,0
TXN00014359,USER01297,2026-08-12 12:57:36.808985,693.01,WALLET,GB,mobile,0
TXN00016730,USER01050,2026-08-12 12:59:15.808985,1196.78,CARD,US,mobile,0
TXN00015681,USER01203,2026-08-12 13:00:15.808985,226.15,CARD,IN,desktop,0
TXN00002662,USER00728,2026-08-12 13:03:31.808985,752.2,CARD,GB,mobile,0
TXN00018374,USER00906,2026-08-12 13:05:54.808985,402.81,UPI,SG,desktop,0
TXN00005209,USER00322,2026-08-12 13:13:16.808985,116.33,NETBANKING,SG,mobile,0
TXN00017125,USER01472,2026-08-12 13:13:52.808985,1298.81,NETBANKING,IN,tablet,0
TXN00000483,USER01134,2026-08-12 13:14:13.808985,768.88,WALLET,SG,tablet,0
TXN00011058,USER01542,2026-08-12 13:14:19.808985,601.7,UPI,IN,tablet,0
TXN00013517,USER01792,2026-08-12 13:15:51.808985,1186.38,WALLET,US,desktop,0
TXN00011231,USER01105,2026-08-12 13:21:42.808985,662.86,WALLET,IN,mobile,0
TXN00004387,USER01843,2026-08-12 13:23:09.808985,300.78,NETBANKING,IN,tablet,0
TXN00009090,USER00203,2026-08-12 13:24:01.808985,1419.67,CARD,IN,desktop,0
TXN00010666,USER00347,2026-08-12 13:26:48.808985,6974.334661758617,NETBANKING,US,tablet,1
TXN00015511,USER01238,2026-08-12 13:26:52.808985,1037.82,WALLET,SG,mobile,0
TXN00009943,USER00712,2026-08-12 13:36:06.808985,273.7,UPI,IN,tablet,0
TXN00003575,USER00040,2026-08-12 13:39:19.808985,193.36,NETBANKING,US,tablet,0
TXN00018849,USER01357,2026-08-12 13:41:48.808985,472.97,WALLET,GB,tablet,0
TXN00014215,USER00386,2026-08-12 13:42:14.808985,227.64,WALLET,GB,mobile,0
TXN00018248,USER00714,2026-08-12 13:43:31.808985,1259.82,UPI,SG,tablet,0
TXN00017675,USER00192,2026-08-12 13:46:58.808985,1046.03,UPI,SG,mobile,0
TXN00012122,USER01140,2026-08-12 13:47:44.808985,180.33,UPI,IN,desktop,0
TXN00001878,USER01442,2026-08-12 13:49:02.808985,786.35,WALLET,SG,mobile,0
TXN00011762,USER01474,2026-08-12 13:51:23.808985,1142.62,UPI,IN,mobile,0
TXN00015060,USER00606,2026-08-12 13:54:55.808985,1453.25,NETBANKING,IN,mobile,0
TXN00013600,USER00937,2026-08-12 13:57:27.808985,786.04,CARD,GB,desktop,0
TXN00014068,USER00794,2026-08-12 13:59:28.808985,383.94,WALLET,IN,mobile,0
TXN00003757,USER00133,2026-08-12 14:02:53.808985,94.93,NETBANKING,IN,desktop,0
TXN00015007,USER01752,2026-08-12 14:03:02.808985,465.21,UPI,GB,tablet,0
TXN00017609,USER00805,2026-08-12 14:03:11.808985,752.31,CARD,IN,desktop,0
TXN00012223,USER00373,2026-08-12 14:04:05.808985,253.75,NETBANKING,IN,tablet,0
TXN00003286,USER01635,2026-08-12 14:09:10.808985,890.73,WALLET,IN,tablet,0
TXN00011410,USER00165,2026-08-12 14:17:00.808985,621.12,NETBANKING,IN,mobile,0
TXN00012755,USER01432,2026-08-12 14:17:04.808985,116.98,CARD,IN,tablet,0
TXN00008880,USER01775,2026-08-12 14:20:29.808985,614.36,NETBANKING,IN,tablet,0
TXN00006066,USER00164,2026-08-12 14:23:21.808985,678.29,CARD,US,mobile,0
TXN00014968,USER01371,2026-08-12 14:25:47.808985,594.95,UPI,IN,desktop,0
TXN00008378,USER00367,2026-08-12 14:31:20.808985,949.73,WALLET,GB,desktop,0
TXN00007379,USER01798,2026-08-12 14:38:34.808985,237.13,WALLET,IN,tablet,0
TXN00007791,USER00495,2026-08-12 14:41:58.808985,663.87,UPI,IN,desktop,0
TXN00005164,USER00269,2026-08-12 14:42:07.808985,791.52,UPI,IN,mobile,0
TXN00006279,USER01853,2026-08-12 14:42:19.808985,679.9,WALLET,IN,desktop,0
TXN00015541,USER01791,2026-08-12 14:44:04.808985,871.12,WALLET,GB,mobile,0
TXN00001085,USER00076,2026-08-12 14:45:31.808985,808.05,WALLET,US,mobile,0
TXN00016733,USER01177,2026-08-12 14:45:39.808985,1091.5,CARD,IN,desktop,0
TXN00014823,USER01619,2026-08-12 14:46:10.808985,228.62,WALLET,SG,tablet,0
TXN00012469,USER00498,2026-08-12 14:47:25.808985,1296.63,UPI,IN,desktop,0
TXN00007084,USER00840,2026-08-12 14:47:41.808985,204.44,CARD,IN,mobile,0
TXN00000081,USER00229,2026-08-12 14:49:32.808985,128.51,CARD,IN,desktop,0
TXN00017624,USER01048,2026-08-12 14:49:53.808985,663.21,NETBANKING,IN,tablet,0
TXN00006400,USER00990,2026-08-12 14:52:41.808985,515.3,NETBANKING,US,desktop,0
TXN00004691,USER00414,2026-08-12 14:53:56.808985,809.75,CARD,IN,desktop,0
TXN00011942,USER00076,2026-08-12 14:57:22.808985,1110.86,WALLET,US,mobile,0
TXN00015802,USER01881,2026-08-12 14:59:36.808985,1467.12,WALLET,SG,tablet,0
TXN00012692,USER00710,2026-08-12 14:59:54.808985,1296.19,NETBANKING,GB,mobile,0
TXN00011678,USER00667,2026-08-12 15:00:01.808985,785.67,UPI,GB,mobile,0
TXN00010551,USER00628,2026-08-12 15:00:15.808985,394.27,CARD,GB,tablet,0
TXN00018692,USER01448,2026-08-12 15:05:54.808985,290.75,CARD,IN,tablet,0
TXN00001109,USER01118,2026-08-12 15:08:09.808985,440.73,WALLET,GB,tablet,0
TXN00002462,USER00371,2026-08-12 15:09:23.808985,6195.355201437089,NETBANKING,GB,desktop,1
TXN00009142,USER00213,2026-08-12 15:18:21.808985,352.6,NETBANKING,IN,mobile,0
TXN00015961,USER01660,2026-08-12 15:19:07.808985,567.98,UPI,IN,mobile,0
TXN00018904,USER00004,2026-08-12 15:20:42.808985,577.71,UPI,IN,desktop,0
TXN00011249,USER01425,2026-08-12 15:20:52.808985,772.23,CARD,IN,mobile,0
TXN00005331,USER00622,2026-08-12 15:23:10.808985,280.04,WALLET,IN,mobile,0
TXN00007223,USER00398,2026-08-12 15:24:54.808985,182.98,NETBANKING,IN,mobile,0
TXN00002473,USER01200,2026-08-12 15:28:03.808985,967.12,UPI,IN,desktop,0
TXN00017278,USER00170,2026-08-12 15:28:42.808985,534.87,WALLET,SG,mobile,0
TXN00007718,USER00964,2026-08-12 15:28:53.808985,857.45,UPI,US,mobile,0
TXN00012396,USER00312,2026-08-12 15:32:20.808985,862.45,CARD,IN,mobile,0
TXN00005855,USER00363,2026-08-12 15:34:36.808985,310.01,NETBANKING,US,tablet,0
TXN00002697,USER01988,2026-08-12 15:36:37.808985,1364.12,UPI,IN,tablet,0
TXN00003967,USER01746,2026-08-12 15:37:23.808985,347.46,NETBANKING,SG,tablet,0
TXN00000455,USER00191,2026-08-12 15:40:57.808985,667.52,CARD,SG,mobile,0
TXN00007058,USER01336,2026-08-12 15:46:55.808985,148.77,WALLET,IN,tablet,0
TXN00011330,USER00211,2026-08-12 15:52:58.808985,888.96,NETBANKING,IN,tablet,0
TXN00003683,USER00866,2026-08-12 15:53:49.808985,1134.75,NETBANKING,GB,mobile,0
TXN00002227,USER01504,2026-08-12 16:00:38.808985,958.56,WALLET,US,mobile,0
TXN00013031,USER01260,2026-08-12 16:02:37.808985,1633.73,UPI,IN,desktop,0
TXN00017218,USER00780,2026-08-12 16:03:55.808985,913.06,UPI,GB,desktop,0
TXN00004121,USER00519,2026-08-12 16:04:14.808985,374.23,UPI,IN,mobile,0
TXN00004032,USER01968,2026-08-12 16:07:41.808985,326.05,WALLET,US,desktop,0
TXN00003379,USER01145,2026-08-12 16:14:26.808985,807.13,UPI,IN,tablet,0
TXN00007323,USER01638,2026-08-12 16:15:19.808985,8505.56934890251,WALLET,RU,unknown,1
TXN00014246,USER00349,2026-08-12 16:21:02.808985,1084.94,WALLET,GB,desktop,0
TXN00005133,USER00413,2026-08-12 16:22:36.808985,678.06,WALLET,SG,desktop,0
TXN00008585,USER01379,2026-08-12 16:25:58.808985,644.43,WALLET,IN,mobile,0
TXN00014110,USER01909,2026-08-12 16:27:04.808985,802.3,UPI,SG,desktop,0
TXN00000799,USER01087,2026-08-12 16:27:14.808985,901.77,CARD,IN,desktop,0
TXN00012831,USER01650,2026-08-12 16:29:38.808985,712.75,CARD,US,tablet,0
TXN00008221,USER00363,2026-08-12 16:29:39.808985,171.74,NETBANKING,US,tablet,0
TXN00010178,USER01643,2026-08-12 16:35:27.808985,587.59,CARD,IN,mobile,0
TXN00001393,USER01620,2026-08-12 16:36:05.808985,204.34,UPI,IN,tablet,0
TXN00001419,USER01309,2026-08-12 16:37:01.808985,1052.18,NETBANKING,IN,tablet,0
TXN00002155,USER00504,2026-08-12 16:41:44.808985,344.72,NETBANKING,IN,mobile,0
TXN00000697,USER00185,2026-08-12 16:42:06.808985,147.14,CARD,SG,mobile,0
TXN00002728,USER01415,2026-08-12 16:44:13.808985,229.88,NETBANKING,SG,tablet,0
TXN00000706,USER01982,2026-08-12 16:44:16.808985,367.35,NETBANKING,GB,mobile,0
TXN00011124,USER01268,2026-08-12 16:44:57.808985,336.56,CARD,US,desktop,0
TXN00004306,USER00451,2026-08-12 16:45:41.808985,731.43,UPI,IN,mobile,0
TXN00000680,USER00606,2026-08-12 16:50:31.808985,1018.69,NETBANKING,IN,mobile,0
TXN00015784,USER00023,2026-08-12 16:50:49.808985,800.65,WALLET,IN,mobile,0
TXN00016070,USER00067,2026-08-12 16:53:10.808985,453.1,WALLET,IN,desktop,0
TXN00016147,USER01914,2026-08-12 16:53:40.808985,899.58,WALLET,IN,desktop,0
TXN00008570,USER00702,2026-08-12 16:54:48.808985,425.77,CARD,SG,mobile,0
TXN00001665,USER00176,2026-08-12 17:00:55.808985,462.43,WALLET,GB,mobile,0
TXN00001770,USER00215,2026-08-12 17:04:36.808985,213.88,NETBANKING,IN,tablet,0
TXN00012576,USER01675,2026-08-12 17:07:22.808985,11611.083963416499,CARD,IN,tablet,1
TXN00013124,USER00182,2026-08-12 17:10:35.808985,176.37,NETBANKING,GB,desktop,0
TXN00004451,USER00679,2026-08-12 17:13:19.808985,1330.82,WALLET,US,desktop,0
TXN00006823,USER00348,2026-08-12 17:17:14.808985,875.69,WALLET,IN,unknown,1
TXN00014086,USER00556,2026-08-12 17:18:11.808985,324.91,UPI,SG,tablet,0
TXN00001112,USER01354,2026-08-12 17:19:07.808985,901.16,UPI,IN,desktop,0
TXN00000287,USER01428,2026-08-12 17:20:11.808985,1185.98,UPI,IN,mobile,0
TXN00003389,USER00921,2026-08-12 17:21:25.808985,112.05,CARD,GB,mobile,0
TXN00017529,USER01260,2026-08-12 17:23:54.808985,1020.79,UPI,IN,desktop,0
TXN00008972,USER01460,2026-08-12 17:24:16.808985,1304.14,WALLET,IN,tablet,0
TXN00019139,USER00179,2026-08-12 17:24:55.808985,518.12,NETBANKING,IN,desktop,0
TXN00009992,USER00064,2026-08-12 17:29:12.808985,1084.05,WALLET,SG,desktop,0
TXN00000986,USER00159,2026-08-12 17:29:45.808985,136.56,UPI,IN,mobile,0
TXN00014169,USER01499,2026-08-12 17:30:04.808985,157.02,WALLET,IN,mobile,0
TXN00018626,USER01536,2026-08-12 17:34:03.808985,296.37,NETBANKING,IN,tablet,0
TXN00015744,USER01334,2026-08-12 17:43:04.808985,588.51,CARD,GB,desktop,0
TXN00017879,USER00833,2026-08-12 17:43:59.808985,203.87,UPI,IN,desktop,0
TXN00013669,USER01107,2026-08-12 17:44:39.808985,835.47,WALLET,GB,mobile,0
TXN00002573,USER00936,2026-08-12 17:45:51.808985,666.29,CARD,IN,tablet,0
TXN00017071,USER00302,2026-08-12 17:46:45.808985,414.94,WALLET,IN,desktop,0
TXN00019876,USER00431,2026-08-12 17:47:19.808985,166.63,CARD,GB,tablet,0
TXN00013826,USER00763,2026-08-12 17:49:22.808985,1128.05,UPI,SG,tablet,0
TXN00016471,USER00968,2026-08-12 17:51:43.808985,260.22,WALLET,GB,tablet,0
TXN00008375,USER00692,2026-08-12 17:54:23.808985,189.49,WALLET,IN,mobile,0
TXN00013858,USER00446,2026-08-12 17:57:52.808985,485.44,NETBANKING,IN,tablet,0
TXN00007173,USER00541,2026-08-12 18:00:40.808985,958.73,CARD,IN,desktop,0
TXN00018075,USER00779,2026-08-12 18:11:16.808985,620.16,WALLET,IN,mobile,0
TXN00011318,USER01781,2026-08-12 18:13:04.808985,361.85,CARD,SG,tablet,0
TXN00002799,USER00090,2026-08-12 18:14:38.808985,363.13,UPI,US,tablet,0
TXN00018709,USER00345,2026-08-12 18:21:24.808985,79.76,UPI,US,tablet,0
TXN00017110,USER00796,2026-08-12 18:21:53.808985,567.83,NETBANKING,SG,desktop,0
TXN00013806,USER00353,2026-08-12 18:30:21.808985,538.64,CARD,IN,desktop,0
TXN00018163,USER01611,2026-08-12 18:31:23.808985,204.57,NETBANKING,GB,desktop,0
TXN00008052,USER00019,2026-08-12 18:36:48.808985,1188.15,CARD,IN,desktop,0
TXN00012782,USER01828,2026-08-12 18:38:07.808985,201.37,UPI,NG,tablet,1
TXN00012672,USER01000,2026-08-12 18:40:04.808985,1201.63,UPI,IN,tablet,0
TXN00006174,USER01672,2026-08-12 18:41:52.808985,870.73,NETBANKING,IN,tablet,0
TXN00018506,USER00002,2026-08-12 18:44:11.808985,1450.82,CARD,US,tablet,0
TXN00006892,USER00701,2026-08-12 18:47:33.808985,451.99,CARD,IN,mobile,0
TXN00016281,USER00436,2026-08-12 18:48:46.808985,627.63,CARD,IN,desktop,0
TXN00015588,USER00754,2026-08-12 18:49:38.808985,314.33,WALLET,SG,desktop,0
TXN00018500,USER00619,2026-08-12 19:02:32.808985,1151.96,NETBANKING,US,tablet,0
TXN00007815,USER00476,2026-08-12 19:18:34.808985,788.89,UPI,IN,desktop,0
TXN00019725,USER00793,2026-08-12 19:20:16.808985,164.04,NETBANKING,IN,tablet,0
TXN00001815,USER01667,2026-08-12 19:25:18.808985,333.57,WALLET,IN,tablet,0
TXN00005813,USER00711,2026-08-12 19:25:34.808985,646.89,WALLET,IN,mobile,0
TXN00015882,USER00594,2026-08-12 19:28:31.808985,1163.45,WALLET,GB,desktop,0
TXN00016327,USER01621,2026-08-12 19:29:56.808985,1163.7,NETBANKING,IN,tablet,0
TXN00010772,USER01348,2026-08-12 19:32:22.808985,777.71,NETBANKING,IN,mobile,0
TXN00011128,USER00835,2026-08-12 19:35:13.808985,286.2,UPI,IN,desktop,0
TXN00001330,USER01929,2026-08-12 19:37:09.808985,1178.71,UPI,IN,tablet,0
TXN00005092,USER00853,2026-08-12 19:39:28.808985,559.5,CARD,IN,desktop,0
TXN00008381,USER00665,2026-08-12 19:41:58.808985,1107.92,CARD,IN,mobile,0
TXN00018316,USER00821,2026-08-12 19:48:43.808985,1152.22,NETBANKING,IN,mobile,0
TXN00017054,USER00309,2026-08-12 19:50:50.808985,157.58,NETBANKING,SG,tablet,0
TXN00014904,USER00430,2026-08-12 19:51:06.808985,73.89,WALLET,US,tablet,0
TXN00017103,USER01213,2026-08-12 19:53:38.808985,812.75,WALLET,IN,mobile,0
TXN00013990,USER01512,2026-08-12 19:54:25.808985,1208.09,UPI,IN,mobile,0
TXN00012801,USER00784,2026-08-12 19:58:11.808985,1652.0378718447985,NETBANKING,IN,unknown,1
TXN00017003,USER01583,2026-08-12 20:00:32.808985,143.93,NETBANKING,IN,tablet,0
TXN00013833,USER00823,2026-08-12 20:00:54.808985,1117.24,UPI,IN,tablet,0
TXN00005281,USER00920,2026-08-12 20:01:23.808985,1469.21,NETBANKING,US,tablet,0
TXN00019322,USER01490,2026-08-12 20:05:55.808985,557.36,CARD,IN,desktop,0
TXN00018971,USER00410,2026-08-12 20:07:26.808985,592.88,CARD,IN,mobile,0
TXN00016737,USER01954,2026-08-12 20:15:30.808985,1631.29,NETBANKING,GB,tablet,0
TXN00018510,USER01402,2026-08-12 20:17:24.808985,138.85,WALLET,US,desktop,0
TXN00015959,USER00389,2026-08-12 20:22:58.808985,727.09,UPI,IN,desktop,0
TXN00016485,USER00094,2026-08-12 20:25:00.808985,592.77,CARD,SG,tablet,0
TXN00015732,USER01292,2026-08-12 20:28:08.808985,306.41,WALLET,SG,mobile,0
TXN00013586,USER01132,2026-08-12 20:28:12.808985,818.53,CARD,IN,desktop,0
TXN00002481,USER01086,2026-08-12 20:28:58.808985,94.61,WALLET,IN,tablet,0
TXN00019741,USER00470,2026-08-12 20:29:49.808985,206.22,UPI,IN,mobile,0
TXN00001378,USER00019,2026-08-12 20:31:31.808985,1090.55,CARD,IN,desktop,0
TXN00017002,USER00819,2026-08-12 20:32:08.808985,392.53,NETBANKING,IN,tablet,0
TXN00011292,USER00702,2026-08-12 20:34:53.808985,661.62,CARD,SG,mobile,0
TXN00010374,USER01725,2026-08-12 20:35:01.808985,249.38,UPI,US,desktop,0
TXN00000088,USER01783,2026-08-12 20:35:12.808985,489.61,WALLET,IN,mobile,0
TXN00013514,USER00508,2026-08-12 20:41:39.808985,891.23,WALLET,SG,mobile,0
TXN00013079,USER00962,2026-08-12 20:41:43.808985,742.4,WALLET,IN,mobile,0
TXN00005045,USER00247,2026-08-12 20:42:20.808985,1296.37,NETBANKING,IN,tablet,1
TXN00014501,USER01016,2026-08-12 20:42:22.808985,365.13,NETBANKING,SG,desktop,0
TXN00000605,USER00580,2026-08-12 20:42:57.808985,324.8,CARD,US,mobile,0
TXN00006273,USER01037,2026-08-12 20:44:30.808985,740.68,NETBANKING,IN,mobile,0
TXN00009854,USER01507,2026-08-12 20:46:44.808985,148.4,WALLET,IN,mobile,0
TXN00011718,USER00573,2026-08-12 20:49:33.808985,1255.51,WALLET,IN,tablet,0
TXN00016313,USER00823,2026-08-12 20:55:40.808985,1516.75,UPI,IN,tablet,0
TXN00007033,USER00369,2026-08-12 20:56:53.808985,1205.44,NETBANKING,US,desktop,0
TXN00002440,USER00535,2026-08-12 20:59:24.808985,505.92,WALLET,GB,mobile,0
TXN00003347,USER01308,2026-08-12 21:00:56.808985,773.54,UPI,IN,tablet,0
TXN00002123,USER00101,2026-08-12 21:02:52.808985,100.42,WALLET,IN,desktop,0
TXN00017404,USER00142,2026-08-12 21:02:53.808985,582.45,WALLET,GB,mobile,0
TXN00002315,USER00976,2026-08-12 21:03:40.808985,470.57,NETBANKING,SG,desktop,0
TXN00008749,USER01208,2026-08-12 21:03:55.808985,548.25,CARD,IN,tablet,0
TXN00019860,USER01471,2026-08-12 21:06:44.808985,1192.98,UPI,US,desktop,0
TXN00013969,USER01109,2026-08-12 21:07:37.808985,1334.25,UPI,IN,desktop,0
TXN00019419,USER00810,2026-08-12 21:07:54.808985,902.29,NETBANKING,IN,tablet,0
TXN00017210,USER00941,2026-08-12 21:19:11.808985,226.89,UPI,US,tablet,0
TXN00010488,USER00679,2026-08-12 21:19:55.808985,1121.39,WALLET,US,desktop,0
TXN00015745,USER01706,2026-08-12 21:24:19.808985,1110.98,CARD,IN,tablet,0
TXN00000671,USER01204,2026-08-12 21:24:47.808985,4749.660224331058,WALLET,IN,tablet,1
TXN00018335,USER01325,2026-08-12 21:24:49.808985,421.49,NETBANKING,US,mobile,0
TXN00006399,USER00595,2026-08-12 21:26:27.808985,199.2,UPI,US,mobile,0
TXN00001288,USER01515,2026-08-12 21:30:23.808985,696.13,CARD,IN,tablet,0
TXN00014275,USER01084,2026-08-12 21:31:24.808985,1090.96,NETBANKING,IN,mobile,0
TXN00001946,USER00753,2026-08-12 21:31:51.808985,1203.52,NETBANKING,IN,mobile,0
TXN00015265,USER01591,2026-08-12 21:34:30.808985,937.13,UPI,IN,tablet,0
TXN00003751,USER00191,2026-08-12 21:34:36.808985,376.1,CARD,SG,mobile,0
TXN00000648,USER01422,2026-08-12 21:46:35.808985,677.44,CARD,IN,mobile,0
